,Unnamed: 0,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,ict_index_per_90,ict_index_value,bps_per_90,value_bps,position,teamName,statusFull,description,zScore_form,p-form,form-cat,zScore_cost,p-cost,cost-cat,zScore_vsea,p-vsea,vsea-cat,zScore_vbps,p-vbps,vbps-cat,zScore_sbp,p-sbp,sbp-cat,zScore_ictval,p-ictval,ictval-cat,zScore_ict,p-ict,ict-cat,zScore_bps,p-bps,bps-cat,zScore_gpts,p-gpts,gpts-cat,strength,zScore_str,p-str,str-cat,class,kMeansClass,pcaKMeansClass,kMeans-cat,pcaKMeans-cat
111,174,0.0,0.0,111478,0,0,-2,2,0,2,0.0,0.0,0,Joël,0.3,151,False,Knee injury - Expected back 17 Feb,2023-12-18T00:00:09.805387Z,4.3,111478.jpg,1.2,Veltman,0.5,False,,i,Brighton,36,20,98634,13,157702,2345,0.1,4.7,Veltman,908,0,1,0,20,0,0,0,1,0,0,0,157,180.4,55.3,49.0,28.5,9,0.23,0.29,0.52,16.28,230,88,292,96,263,79,274,93,,,,,,,0.02,0.0,0.03,0.05,1.61,1.98,579,133,357,125,388,136,233,89,0.89,0.0,1.68,0.66,9.24,3.65,Defender,Brighton,inj,"[Veltman, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.3553254554446491,0.6388271062992816,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.01151,0.0,0.5,bronze,0,2,0,gold,gold
112,175,,,489639,0,0,-1,1,0,1,1.2,1.2,0,Bart,1.2,152,False,,,4.4,489639.jpg,2.2,Verbruggen,0.4,False,,a,Brighton,36,20,34302,1205,48227,943,0.3,4.5,Verbruggen,810,0,0,0,14,0,0,0,1,0,26,2,157,232.6,0.0,0.0,23.3,9,0.0,0.0,0.0,15.45,169,21,629,75,614,67,311,21,,,,,,,0.0,2.89,0.0,0.0,1.72,1.56,553,27,256,24,260,29,265,35,1.0,0.0,2.59,0.53,17.67,3.61,Goalkeeper,Brighton,avail,"[Verbruggen, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.3365185668196724,0.6317600735701124,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,1.1771709746753436,0.88043636441945,gold,0.0,0.5,bronze,0.04903,0.0,0.5,bronze,0,2,0,gold,gold
113,176,100.0,0.0,110735,0,0,-3,3,0,2,1.0,0.0,6,Adam,1.0,153,False,,2023-11-24T20:30:09.752187Z,4.2,110735.jpg,1.6,Webster,0.1,False,,a,Brighton,36,11,16245,43,34671,281,0.2,2.6,Webster,613,0,0,1,13,1,0,0,1,0,0,0,116,125.4,30.4,23.0,18.0,7,0.33,0.12,0.45,11.05,284,112,344,121,344,119,335,122,,,,,,,0.05,0.0,0.02,0.07,1.62,1.91,622,156,279,94,344,121,368,142,1.03,0.15,2.57,0.43,16.57,2.76,Defender,Brighton,avail,"[Webster, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.9831814384652124,0.8372409257623887,gold,0.0,0.5,bronze,0.03185,0.0,0.5,bronze,0,2,0,gold,gold
114,177,100.0,100.0,50175,0,0,-3,3,0,4,2.7,2.7,2,Danny,2.7,154,False,,2023-10-21T17:30:07.549301Z,5.7,50175.jpg,2.6,Welbeck,0.6,False,,a,Brighton,36,31,82931,1827,260245,1132,0.5,5.4,Welbeck,597,2,1,4,8,0,0,0,1,0,0,4,94,121.4,103.1,179.0,40.4,9,1.74,0.44,2.18,8.98,290,34,193,30,114,33,209,33,,,,,3.0,,0.26,0.0,0.07,0.33,1.35,1.21,79,24,121,16,214,31,218,35,1.36,0.6,3.37,0.71,8.17,1.72,Forward,Brighton,avail,"[Welbeck, Brighton]",0.4068534795180221,0.6579421973725431,silver,0.6180496308406315,0.7317286883563104,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.1513394422573382,0.5601460214209729,silver,0.0,0.5,bronze,0.1281012777337295,0.5509655875522546,silver,0.04225,0.0,0.5,bronze,0,2,0,gold,gold
115,179,75.0,75.0,223434,0,0,-2,2,0,2,0.8,0.8,0,Igor Julio,1.0,606,False,Knock - 75% chance of playing,2023-12-29T00:00:11.103432Z,4.3,223434.jpg,1.2,dos Santos de Paulo,0.1,False,,d,Brighton,36,13,17727,58,21562,567,0.2,3.0,Igor,702,0,0,0,12,0,0,0,3,0,0,1,123,133.4,67.3,10.0,21.1,8,0.1,0.18,0.28,11.15,272,108,265,84,392,140,323,117,,,,,,,0.01,0.0,0.02,0.03,1.43,1.54,595,145,281,96,389,137,390,149,1.03,0.0,1.92,0.49,11.27,2.88,Defender,Brighton,doubt,"[Igor, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0485045821800358,0.5193429436547644,silver,0.0,0.5,bronze,0.00157,0.0,0.5,bronze,0,2,0,gold,gold
116,180,,,532529,0,0,0,0,0,3,4.5,4.5,3,Jack,4.5,621,False,,,4.5,532529.jpg,3.3,Hinshelwood,0.1,False,,a,Brighton,36,30,12957,2224,5494,862,1.0,6.7,Hinshelwood,616,2,0,1,14,0,0,0,1,0,0,5,103,141.0,72.1,197.0,41.0,6,2.03,0.28,2.31,11.09,266,109,253,142,98,63,204,101,,,,,,,0.3,0.0,0.04,0.34,1.62,2.05,462,275,35,19,109,52,418,135,0.88,0.15,4.56,0.91,12.0,2.4,Midfielder,Brighton,avail,"[Hinshelwood, Brighton]",1.5429960963761438,0.9385841384702068,gold,0.0,0.5,bronze,0.1103018428835598,0.5439150021129052,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.1531000743224542,0.5608403213660751,silver,0.7595936599423341,0.7762512449811677,silver,0.1772430925740319,0.5703412757565366,silver,0.6904053538139685,0.7550303445709134,silver,0.11123,0.0,0.5,bronze,0,2,0,gold,gold
117,181,,,535301,0,0,0,0,0,3,0.7,0.7,0,Carlos,0.7,690,False,,,4.5,535301.jpg,1.1,Baleba,0.1,False,,a,Brighton,36,13,16249,72,11781,331,0.2,2.9,Baleba,550,0,0,0,14,0,0,0,3,0,0,0,73,96.4,69.2,24.0,19.0,7,0.4,0.08,0.47,10.59,313,133,257,143,339,170,330,149,,,,,,,0.07,0.0,0.01,0.08,1.73,2.29,465,277,311,141,402,184,488,163,1.15,0.0,1.58,0.42,6.08,1.62,Midfielder,Brighton,avail,"[Baleba, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
118,182,0.0,0.0,465607,0,0,-1,1,0,3,0.0,0.0,0,Anssumane,0.0,700,False,Muscle injury - Expected back 24 Feb,2023-11-25T19:00:10.816004Z,6.4,465607.jpg,2.3,Fati Vieira,0.4,False,,i,Brighton,36,21,177937,48,163709,889,0.0,3.3,Ansu Fati,286,2,0,1,6,0,0,0,1,0,0,1,55,97.0,54.5,176.0,32.7,2,2.73,0.29,3.02,3.83,312,132,294,159,116,74,249,121,,,,,,,0.86,0.0,0.09,0.95,1.21,1.89,53,32,760,331,254,112,270,88,0.63,0.31,3.63,0.51,6.22,0.88,Midfielder,Brighton,inj,"[Ansu Fati, Brighton]",0.0,0.5,bronze,1.2617576857494948,0.8964820037308843,gold,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.284235321751539,0.6118849758012388,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.05008,0.0,0.5,bronze,0,2,0,gold,gold
119,184,,,475480,0,0,0,0,0,3,0.2,0.2,0,Benicio,0.2,742,False,,,4.5,475480.jpg,1.0,Baker-Boaitey,0.0,False,,a,Brighton,36,2,525,29,290,32,0.0,0.4,Baker-Boaitey,12,0,0,0,0,0,0,0,0,0,0,0,6,3.6,1.0,0.0,0.4,0,0.0,0.03,0.03,0.11,465,211,439,215,664,267,476,218,,,,,,,0.0,0.0,0.22,0.22,0.82,0.0,423,245,390,177,434,195,728,302,0.0,0.0,0.2,0.01,3.0,0.13,Midfielder,Brighton,avail,"[Baker-Boaitey, Brighton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
120,190,100.0,100.0,487968,-1,1,-2,2,0,2,0.2,-0.3,0,Ameen,0.2,157,False,,2023-10-18T22:00:08.810786Z,3.8,487968.jpg,0.9,Al-Dakhil,0.6,False,,a,Burnley,90,10,101235,9905,94778,2840,0.1,2.6,Al-Dakhil,875,0,0,0,22,1,0,0,1,0,0,0,99,121.2,30.9,34.0,18.6,10,0.19,0.48,0.67,18.03,291,115,341,120,299,96,332,120,,,,,,,0.02,0.0,0.05,0.07,1.85,2.26,772,250,372,129,471,156,220,85,1.03,0.0,1.69,0.49,9.0,2.61,Defender,Burnley,avail,"[Al-Dakhil, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
121,192,100.0,100.0,183751,0,0,-3,3,0,3,0.2,-0.3,0,Manuel Benson,0.2,159,False,,2023-09-27T09:00:08.265496Z,5.2,183751.jpg,1.0,Hedilazio,0.1,False,,a,Burnley,90,4,2014,27,15682,47,0.0,0.8,Benson,73,0,0,0,3,0,0,0,0,0,0,0,11,8.0,9.1,22.0,4.0,1,0.03,0.02,0.05,3.36,454,203,410,204,350,176,431,198,,,,,,,0.04,0.0,0.02,0.06,4.14,3.7,157,98,402,185,464,217,486,161,1.23,0.0,1.0,0.08,2.75,0.21,Midfielder,Burnley,avail,"[Benson, Burnley]",0.0,0.5,bronze,0.1582581630485864,0.5628733131637635,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.00513,0.0,0.5,bronze,0,2,0,gold,gold
122,193,75.0,100.0,241231,0,0,0,0,1,2,1.3,1.2,1,Jordan,1.7,160,False,Knock - 75% chance of playing,2024-01-02T08:30:10.683233Z,4.0,241231.jpg,2.0,Beyer,1.5,False,,d,Burnley,90,30,99810,1965,369996,4436,0.4,7.5,Beyer,1234,0,1,2,23,0,0,0,6,0,0,4,236,330.8,46.1,35.0,41.3,15,0.56,0.19,0.75,20.87,83,28,312,103,295,92,202,59,,,,,,,0.04,0.0,0.01,0.05,1.52,1.68,666,184,203,65,283,98,156,61,1.09,0.15,2.75,1.03,16.0,6.0,Defender,Burnley,doubt,"[Beyer, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.2968130950775432,0.616695396329213,silver,1.4602301621620308,0.9278865858081022,gold,0.0,0.5,bronze,0.359271929044846,0.6403041641103853,silver,0.0,0.5,bronze,0.882659587883599,0.8112898885605229,gold,0.0,0.5,bronze,0.09715,0.0,0.5,bronze,0,3,2,silver,bronze
123,194,,,172782,0,0,-3,3,0,3,2.0,1.5,2,Josh,2.0,161,False,,,4.7,172782.jpg,2.6,Brownhill,0.3,False,,a,Burnley,90,50,54614,896,56662,1803,0.4,10.6,Brownhill,1499,3,0,2,31,0,0,0,2,0,0,0,258,289.6,267.7,138.0,69.8,16,0.95,1.31,2.26,26.29,115,44,65,49,140,88,97,66,4.0,,3.0,,,,0.06,0.0,0.08,0.14,1.58,1.86,314,204,180,83,201,89,291,95,0.96,0.12,3.67,1.49,13.58,5.49,Midfielder,Burnley,avail,"[Brownhill, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,1.0195441973292287,0.8460276591246013,gold,1.220442332193578,0.8888513809721867,gold,0.0,0.5,bronze,1.149597372147348,0.8748451294885771,gold,0.3046808416737237,0.6196953787967066,silver,0.4558826082213109,0.6757628017387091,silver,0.1281012777337295,0.5509655875522546,silver,0.13859,0.0,0.5,bronze,0,3,2,silver,bronze
124,196,50.0,50.0,40145,0,0,-2,2,0,3,0.0,-0.2,0,Jack,0.0,163,False,Calf injury - 50% chance of playing,2023-11-23T20:00:09.981535Z,4.8,40145.jpg,1.0,Cork,0.0,False,,d,Burnley,90,1,725,2,2688,15,0.0,0.2,Cork,16,0,0,0,0,0,0,0,0,0,0,0,2,1.8,0.9,2.0,0.5,0,0.0,0.01,0.01,0.13,479,220,441,216,434,216,474,216,,,,,,,0.0,0.0,0.06,0.06,0.73,0.0,265,169,687,279,452,208,626,241,0.0,0.0,0.5,0.01,2.0,0.04,Midfielder,Burnley,doubt,"[Cork, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
125,198,100.0,100.0,172567,0,0,0,0,0,3,0.0,-0.5,0,Josh,0.0,165,False,,2023-12-04T16:30:09.492483Z,5.0,172567.jpg,1.6,Cullen,0.1,False,,a,Burnley,90,18,7292,23,10442,60,0.0,3.6,Cullen,844,0,1,0,24,0,0,0,5,0,0,0,119,128.8,114.2,18.0,26.1,10,0.08,0.88,0.96,18.91,281,117,181,113,362,182,294,140,,,,,,,0.01,0.0,0.09,0.1,2.02,2.56,185,114,720,304,352,152,506,174,1.07,0.0,2.37,0.52,10.82,2.38,Midfielder,Burnley,avail,"[Cullen, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
126,200,0.0,0.0,478969,0,0,-1,1,0,2,0.0,0.0,0,Hjalmar,0.3,167,False,Knock - Unknown return date,2023-12-26T00:00:09.124123Z,3.9,478969.jpg,1.0,Ekdal,0.1,False,,i,Burnley,90,3,9356,27,20274,534,0.1,0.8,Ekdal,105,0,0,0,1,0,0,0,1,0,0,0,20,14.6,12.0,2.0,2.8,1,0.0,0.01,0.01,1.97,434,159,398,146,420,153,447,157,,,,,,,0.0,0.0,0.01,0.01,1.69,0.86,765,247,354,122,411,145,380,146,0.86,0.0,0.93,0.07,6.67,0.51,Defender,Burnley,inj,"[Ekdal, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
127,201,100.0,100.0,435973,0,0,-2,2,0,4,2.3,1.8,6,Lyle,2.3,168,False,,2023-10-28T20:00:07.456915Z,4.8,435973.jpg,4.3,Foster,0.6,False,,a,Burnley,90,47,265585,2803,255285,1687,0.5,9.8,Foster,892,4,3,2,23,0,0,0,0,1,0,4,154,245.4,117.9,198.0,56.1,10,1.89,0.53,2.42,19.3,153,16,179,26,96,31,138,27,,,,,,,0.19,0.0,0.05,0.24,1.95,2.32,293,59,147,19,37,6,231,38,1.01,0.2,5.1,1.17,14.36,3.29,Forward,Burnley,avail,"[Foster, Burnley]",0.1543773424384393,0.5613438911986822,silver,0.0,0.5,bronze,0.8330329451352456,0.7975869254373998,silver,0.1860634578198588,0.5738025010457306,silver,0.0,0.5,bronze,0.599805759554303,0.7256821527830997,silver,1.035608178891828,0.849807512625397,gold,0.5934388248066764,0.7235562438340497,silver,1.4936968910714532,0.932372569249054,gold,0.1586,0.0879069825733315,0.5350246965992729,silver,1,0,2,bronze,bronze
128,203,100.0,100.0,60586,0,0,-2,2,0,3,1.3,0.8,5,Jóhann Berg,1.3,170,False,,2023-12-19T18:00:09.313020Z,4.8,60586.jpg,1.8,Gudmundsson,0.0,False,,a,Burnley,90,24,3292,48,6140,28,0.3,5.0,Gudmundsson,753,0,2,1,14,0,0,0,2,0,0,0,114,128.8,355.6,75.0,56.1,9,0.58,1.81,2.39,11.2,280,116,38,31,216,121,137,79,2.0,,2.0,,,,0.07,0.0,0.22,0.29,1.34,1.67,269,172,245,105,321,135,588,219,1.08,0.12,4.32,1.17,8.77,2.38,Midfielder,Burnley,avail,"[Gudmundsson, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.599805759554303,0.7256821527830997,silver,0.636920540409226,0.737911698708139,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.04006,0.0,0.5,bronze,0,2,0,gold,gold
129,206,,,216616,0,0,-1,1,0,2,2.3,1.8,4,Dara,2.3,173,False,,,4.4,216616.jpg,1.9,O'Shea,0.2,False,,a,Burnley,90,31,15691,757,21096,297,0.5,7.0,O'Shea,1387,0,3,2,35,1,0,0,3,0,0,1,239,355.0,97.3,104.0,55.9,15,0.35,0.46,0.81,28.42,62,19,204,51,173,31,139,29,,,,,,,0.02,0.0,0.03,0.05,1.84,2.27,517,105,143,41,303,109,329,127,0.97,0.13,3.49,1.27,15.0,5.45,Defender,Burnley,avail,"[O'Shea, Burnley]",0.1543773424384393,0.5613438911986822,silver,0.0,0.5,bronze,0.1802435624563036,0.57151931973645,silver,1.2016354435686012,0.885247598544596,gold,0.0,0.5,bronze,0.7716156384896297,0.7798289454085333,silver,0.2126760020238925,0.5842101569214757,silver,0.7063054640562072,0.7600009019093956,silver,0.0,0.5,bronze,0.10453,0.0,0.5,bronze,0,2,2,gold,bronze
130,207,100.0,100.0,220598,0,0,-1,1,0,4,0.0,-0.5,0,Michael,0.0,174,False,,2023-12-14T16:00:09.419672Z,4.9,220598.jpg,1.0,Obafemi,0.0,False,,a,Burnley,90,2,3256,47,6141,87,0.0,0.4,Obafemi,19,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.6,17.0,1.7,0,0.11,0.01,0.12,0.03,739,87,450,56,370,54,463,55,,,,,,,0.52,0.0,0.05,0.57,0.14,0.0,242,50,707,83,459,58,569,79,0.0,0.0,0.85,0.03,2.0,0.08,Forward,Burnley,avail,"[Obafemi, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
131,209,100.0,100.0,192290,0,0,-2,2,0,2,0.5,0.0,1,Connor,0.5,176,False,,2023-10-21T17:30:07.665681Z,4.3,192290.jpg,0.9,Roberts,0.2,False,,a,Burnley,90,11,14538,59,30288,145,0.1,2.6,Roberts,770,0,1,0,22,0,0,0,2,1,0,0,108,138.2,93.1,8.0,23.8,8,0.0,0.34,0.34,19.36,271,107,214,57,398,142,308,109,,,,,,,0.0,0.0,0.04,0.04,2.26,2.57,587,139,329,112,474,158,349,135,0.94,0.0,1.98,0.55,9.0,2.51,Defender,Burnley,avail,"[Roberts, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
132,210,,,44683,0,0,-2,2,0,4,1.5,1.0,0,Jay,1.5,177,False,,,5.3,44683.jpg,2.5,Rodriguez,0.3,False,,a,Burnley,90,33,49339,296,54691,1749,0.3,6.2,Rodriguez,695,2,1,1,14,0,0,0,0,0,0,3,98,129.8,50.7,206.0,38.0,7,3.33,0.07,3.4,10.69,279,33,305,41,92,29,218,34,,,,,1.0,,0.43,0.0,0.01,0.44,1.38,1.81,128,36,230,29,233,32,293,44,0.91,0.13,2.92,0.72,7.77,1.91,Forward,Burnley,avail,"[Rodriguez, Burnley]",0.0,0.5,bronze,0.2502164566069951,0.5987900202863148,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0477721240079809,0.5190510734993196,silver,0.00965,0.0,0.5,bronze,0,2,0,gold,gold
133,211,100.0,100.0,103914,0,0,0,0,0,2,1.5,1.0,0,Charlie,1.5,178,False,,2023-12-09T17:30:08.827079Z,4.0,103914.jpg,2.1,Taylor,5.5,False,,a,Burnley,90,34,796186,10542,328265,12966,0.4,8.5,Taylor,1440,1,1,2,28,0,0,0,6,0,0,1,226,274.8,126.9,30.0,43.4,16,0.13,0.55,0.68,26.57,123,49,167,37,309,103,189,52,,,,,,,0.01,0.0,0.03,0.04,1.66,1.75,639,165,220,72,267,90,71,25,1.0,0.12,2.71,1.08,14.19,5.67,Defender,Burnley,avail,"[Taylor, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.5299521603200225,0.7019274499220309,silver,1.305073331005973,0.9040660605656048,gold,0.240437367661116,0.5950043937673858,silver,0.4451768685125093,0.67190402912557,silver,0.0,0.5,bronze,0.5634586237560197,0.713438686313715,silver,0.0,0.5,bronze,0.09991,0.0,0.5,bronze,0,3,2,silver,bronze
134,215,100.0,100.0,441455,0,0,-1,1,0,2,2.2,1.7,1,Victor,2.2,182,False,,2023-08-31T02:00:07.534376Z,4.4,441455.jpg,1.9,da Silva,0.1,False,,a,Burnley,90,26,7372,172,14237,164,0.5,5.9,Vitinho,1135,0,0,2,23,0,0,0,0,0,0,0,131,110.2,80.0,41.0,23.1,13,0.25,0.5,0.75,20.14,299,118,236,68,279,87,313,111,,,,,,,0.02,0.0,0.04,0.06,1.6,1.82,542,117,162,50,305,111,387,148,1.03,0.16,1.65,0.53,9.36,2.98,Defender,Burnley,avail,"[Vitinho, Burnley]",0.0912583081685439,0.5363563275171386,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0403100709762893,0.5160770375859515,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.00426,0.0,0.5,bronze,0,2,0,gold,gold
135,217,100.0,100.0,511783,0,0,-3,3,0,3,0.0,-0.5,0,Anass,0.0,184,False,,2023-08-12T08:00:06.224285Z,4.7,511783.jpg,0.6,Zaroury,0.0,False,,a,Burnley,90,3,1828,22,12256,43,0.0,0.6,Zaroury,135,0,0,0,4,0,0,0,0,1,0,0,5,3.8,31.6,19.0,4.8,1,0.16,0.09,0.25,3.13,463,210,338,175,356,179,427,195,5.0,,,,,,0.11,0.0,0.06,0.17,2.09,2.67,329,213,684,277,497,233,571,210,0.67,0.0,0.96,0.1,1.0,0.11,Midfielder,Burnley,avail,"[Zaroury, Burnley]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
136,218,,,207189,0,0,-3,3,1,3,2.2,1.7,-2,Sander,2.2,475,False,,,4.7,207189.jpg,2.0,Berge,0.1,False,,a,Burnley,90,41,12447,104,19927,397,0.5,8.7,Berge,1472,1,1,2,34,0,0,0,4,1,0,3,184,242.4,175.3,98.0,51.5,17,1.4,0.46,1.86,32.91,160,67,119,83,180,106,160,84,,,,,,,0.09,0.0,0.03,0.12,2.01,2.08,318,207,165,77,291,122,405,131,1.04,0.12,2.58,1.1,9.35,3.98,Midfielder,Burnley,avail,"[Berge, Burnley]",0.0912583081685439,0.5363563275171386,silver,0.0,0.5,bronze,0.5765799733685182,0.7178883844913658,silver,0.510482286600707,0.6951431894001213,silver,0.0,0.5,bronze,0.4795388442995747,0.6842223294898413,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0537,0.0,0.5,bronze,0,2,0,gold,gold
137,219,,,492831,0,0,-2,2,1,4,2.8,2.3,7,Zeki,2.8,594,False,,,5.3,492831.jpg,2.8,Amdouni,0.2,False,,a,Burnley,90,54,77316,2143,72817,1070,0.5,10.2,Amdouni,1370,3,1,4,25,0,0,0,1,0,0,6,164,253.2,168.7,359.0,78.2,19,3.15,0.89,4.04,23.77,145,14,122,15,40,17,76,15,,,,,,,0.21,0.0,0.06,0.27,1.56,1.64,148,38,113,14,177,26,314,48,1.25,0.26,4.12,1.48,8.95,3.21,Forward,Burnley,avail,"[Amdouni, Burnley]",0.4699725137879176,0.6808126723829728,silver,0.2502164566069951,0.5987900202863148,silver,0.926288571232237,0.822851983156974,gold,0.1484496805699054,0.5590060525287344,silver,0.0,0.5,bronze,1.1324163842538153,0.8712702900988336,gold,0.5346929407983022,0.7035688981644473,silver,0.0,0.5,bronze,0.2887595851852262,0.6136173192305765,silver,0.1215,0.0,0.5,bronze,0,2,2,gold,bronze
138,220,,,432720,0,0,0,0,1,1,4.3,3.8,2,James,4.3,596,False,,,4.5,432720.jpg,2.9,Trafford,1.1,False,,a,Burnley,90,57,79636,6106,81794,2526,1.0,12.7,Trafford,1800,0,0,2,41,0,0,0,1,0,81,4,409,680.4,0.1,0.0,68.1,20,0.0,0.01,0.01,34.9,2,1,460,9,648,74,102,1,,,,,,,0.0,4.05,0.0,0.0,1.74,2.05,401,21,40,4,151,19,182,25,1.0,0.1,3.4,1.51,20.65,9.18,Goalkeeper,Burnley,avail,"[Trafford, Burnley]",1.4167580278363523,0.9217231575228292,gold,0.0,0.5,bronze,1.5091362343384351,0.9343680142545174,gold,2.955377807847679,0.998438568135298,platin,0.0,0.5,bronze,1.1839593479344133,0.8817854223325376,gold,0.1666735821989767,0.5661865534544044,silver,1.7027062636809704,0.955688473948832,gold,0.3690887389109747,0.6439692088217668,silver,0.30138,0.9874061744652146,0.8382782206721082,gold,2,3,2,silver,bronze
