,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position,teamName,opponent,Date
6,186,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-446,9861,416,862,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Brentford,2023-10-01
7,186,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-296,9661,399,695,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Crystal Palace,2023-10-07
8,186,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-276,9449,290,566,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Luton,2023-10-21
9,186,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,3.0,0.2,0,0.06,0.00,0.06,0.02,44,-228,9286,318,546,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Liverpool,2023-10-29
10,186,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,171,9515,562,391,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Aston Villa,2023-11-05
11,186,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-268,9270,210,478,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,West Ham,2023-11-12
12,186,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-188,9127,226,414,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Brighton,2023-11-25
13,186,139,9,0,True,2023-12-02T17:30:00Z,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,2127,11733,2764,637,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Everton,2023-12-02
14,186,145,10,0,False,2023-12-06T19:30:00Z,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,1431,13309,2272,841,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Fulham,2023-12-06
15,186,160,20,0,False,2023-12-09T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,574,14042,1680,1106,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Wolves,2023-12-09
16,186,169,18,0,True,2023-12-15T20:00:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-746,13277,785,1531,Andrey,Nott'm Forest,3,Midfielder,Nott'm Forest,Spurs,2023-12-15
0,205,9,11,0,True,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4339,0,0,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Liverpool,2023-08-13
1,205,19,19,0,False,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-653,4636,134,787,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,West Ham,2023-08-20
2,205,26,12,0,True,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-603,4288,115,718,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Luton,2023-08-25
3,205,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-395,4026,185,580,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Nott'm Forest,2023-09-02
4,205,47,6,10,True,2023-09-18T18:45:00Z,1,1,5,70,1,0,0,1,0,0,0,0,0,0,3,30,44.4,36.3,29.0,11.0,1,0.13,0.21,0.34,0.19,49,784,5100,1297,513,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Burnley,2023-09-18
5,205,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,34,0,0,0,0,0,0,0,0,0,0,0,3,1.2,4.4,2.0,0.8,0,0.00,0.07,0.07,0.55,49,10194,16044,11812,1618,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Man City,2023-09-23
6,205,67,4,1,True,2023-10-01T13:00:00Z,1,1,7,59,0,0,0,1,0,0,0,0,0,0,0,4,5.6,15.5,2.0,2.3,1,0.00,0.06,0.06,0.82,49,5164,21518,7809,2645,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Brentford,2023-10-01
7,205,74,8,3,False,2023-10-07T16:30:00Z,0,0,8,65,0,0,1,0,0,0,0,0,0,0,0,5,2.6,3.0,4.0,1.0,1,0.00,0.04,0.04,0.58,49,5874,27668,10991,5117,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Crystal Palace,2023-10-07
8,205,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,3239,31061,6173,2934,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Luton,2023-10-21
9,205,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-13484,17044,103,13587,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Liverpool,2023-10-29
10,205,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-4631,12637,30,4661,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Aston Villa,2023-11-05
11,205,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2359,10261,23,2382,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,West Ham,2023-11-12
12,205,128,5,4,True,2023-11-25T15:00:00Z,2,3,13,28,0,1,0,0,0,0,0,0,0,0,0,14,5.2,16.5,4.0,2.6,0,0.00,0.08,0.08,0.06,48,-1511,8793,23,1534,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Brighton,2023-11-25
13,205,139,9,1,True,2023-12-02T17:30:00Z,0,1,14,25,0,0,0,1,0,0,0,0,0,0,0,7,4.4,12.8,0.0,1.7,0,0.00,0.03,0.03,0.06,48,588,9608,991,403,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Everton,2023-12-02
14,205,145,10,1,False,2023-12-06T19:30:00Z,5,0,15,57,0,0,0,3,0,0,0,0,0,0,0,-2,2.8,7.2,4.0,1.4,1,0.00,0.01,0.01,2.02,48,-278,9306,219,497,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Fulham,2023-12-06
15,205,160,20,0,False,2023-12-09T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-462,8859,129,591,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Wolves,2023-12-09
16,205,169,18,1,True,2023-12-15T20:00:00Z,0,2,17,7,0,0,0,0,0,0,0,0,0,0,0,4,5.4,14.7,0.0,2.0,0,0.00,0.02,0.02,0.17,48,-513,8339,113,626,Hudson-Odoi,Nott'm Forest,3,Midfielder,Nott'm Forest,Spurs,2023-12-15
0,378,2,1,4,False,2023-08-12T12:00:00Z,2,1,1,10,0,1,0,0,0,0,0,0,0,0,0,17,19.2,20.5,2.0,4.2,0,0.00,0.61,0.61,0.40,50,0,43975,0,0,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Arsenal,2023-08-12
1,378,17,17,1,True,2023-08-18T18:45:00Z,2,1,2,21,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.5,4.0,0.6,0,0.03,0.00,0.03,0.27,50,26023,90812,32962,6939,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Sheffield Utd,2023-08-18
2,378,28,14,1,False,2023-08-26T14:00:00Z,3,2,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,6.0,0.7,0,0.02,0.00,0.02,0.12,50,-17612,72212,3807,21419,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Man Utd,2023-08-26
3,378,35,7,7,False,2023-09-02T14:00:00Z,0,1,4,45,1,0,0,0,0,0,0,0,0,0,1,24,46.2,0.3,45.0,9.2,0,0.40,0.00,0.40,1.33,50,-12576,60973,1834,14410,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Chelsea,2023-09-02
4,378,47,6,2,True,2023-09-18T18:45:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,17.3,11.0,3.8,1,0.03,0.27,0.30,0.56,50,9589,74935,21980,12391,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Burnley,2023-09-18
5,378,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,34,0,0,0,0,0,0,0,0,0,0,0,4,9.0,13.6,40.0,6.3,0,0.07,0.04,0.11,0.55,50,-1710,73225,6405,8115,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Man City,2023-09-23
6,378,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,60,0,0,0,1,0,0,0,0,0,0,0,5,3.8,3.0,8.0,1.5,1,0.08,0.01,0.09,0.82,50,1541,75674,9315,7774,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Brentford,2023-10-01
7,378,74,8,1,False,2023-10-07T16:30:00Z,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1.5,7.0,0.9,0,0.04,0.02,0.06,0.23,50,2030,78416,11529,9499,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Crystal Palace,2023-10-07
8,378,88,12,9,True,2023-10-21T14:00:00Z,2,2,9,87,0,2,0,1,0,0,0,0,0,0,1,35,43.6,50.8,21.0,11.5,1,0.07,0.42,0.49,1.12,50,-500,78434,6385,6885,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Luton,2023-10-21
9,378,97,11,2,False,2023-10-29T14:00:00Z,3,0,10,90,0,0,0,3,0,0,0,0,0,0,0,0,2.2,0.6,32.0,3.5,1,0.20,0.00,0.20,2.95,50,261,78773,7862,7601,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Liverpool,2023-10-29
10,378,108,2,3,True,2023-11-05T14:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,0,8,11.4,0.8,8.0,2.0,1,0.00,0.00,0.00,1.26,50,-672,78414,5634,6306,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Aston Villa,2023-11-05
11,378,119,19,6,False,2023-11-12T14:00:00Z,3,2,12,90,1,0,0,3,0,0,0,1,0,0,0,23,40.0,12.0,23.0,7.5,1,0.15,0.03,0.18,1.54,50,767,79652,6292,5525,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,West Ham,2023-11-12
12,378,128,5,7,True,2023-11-25T15:00:00Z,2,3,13,90,1,0,0,3,0,0,0,0,0,0,0,27,34.6,15.3,25.0,7.5,1,0.08,0.14,0.22,1.46,50,2152,81601,9973,7821,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Brighton,2023-11-25
13,378,139,9,2,True,2023-12-02T17:30:00Z,0,1,14,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,3.4,23.0,2.4,1,0.18,0.01,0.19,0.70,50,68309,153719,71955,3646,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Everton,2023-12-02
14,378,145,10,2,False,2023-12-06T19:30:00Z,5,0,15,90,0,0,0,5,0,0,0,0,0,0,0,6,16.2,3.0,23.0,4.2,1,0.07,0.01,0.08,2.52,50,8081,160641,20846,12765,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Fulham,2023-12-06
15,378,160,20,2,False,2023-12-09T15:00:00Z,1,1,16,83,0,0,0,1,0,0,0,0,0,0,0,5,1.2,11.8,11.0,2.4,1,0.07,0.04,0.11,1.17,50,-13136,147110,7283,20419,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Wolves,2023-12-09
16,378,169,18,2,True,2023-12-15T20:00:00Z,0,2,17,90,0,0,0,2,0,0,0,0,0,0,0,4,5.6,31.6,18.0,5.5,1,0.23,0.18,0.41,1.53,50,-13471,133044,6590,20061,Elanga,Nott'm Forest,3,Midfielder,Nott'm Forest,Spurs,2023-12-15
0,436,2,1,1,False,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,10,7.6,0.5,4.0,1.2,1,0.00,0.00,0.00,0.83,45,0,35193,0,0,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Arsenal,2023-08-12
1,436,17,17,10,True,2023-08-18T18:45:00Z,2,1,2,90,0,2,0,1,0,0,0,1,0,0,3,34,51.8,33.3,10.0,9.5,1,0.01,0.25,0.26,0.51,45,13358,59014,17832,4474,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Sheffield Utd,2023-08-18
2,436,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,1,0,0,0,6,16.2,14.6,0.0,3.1,1,0.00,0.01,0.01,2.91,45,85155,168448,106759,21604,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Man Utd,2023-08-26
3,436,35,7,6,False,2023-09-02T14:00:00Z,0,1,4,71,0,0,1,0,0,0,0,0,0,0,0,16,9.4,0.9,0.0,1.0,1,0.00,0.00,0.00,1.54,45,-2451,165326,20683,23134,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Chelsea,2023-09-02
4,436,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,39753,217087,66040,26287,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Burnley,2023-09-18
5,436,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,55,0,0,0,2,0,0,0,0,0,0,0,6,4.6,1.0,4.0,1.0,1,0.00,0.01,0.01,0.78,45,-39212,173493,1398,40610,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Man City,2023-09-23
6,436,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,13,11.4,6.9,2.0,2.0,1,0.00,0.02,0.02,1.70,45,-3300,172737,10965,14265,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Brentford,2023-10-01
7,436,74,8,1,False,2023-10-07T16:30:00Z,0,0,8,45,0,0,0,0,0,0,0,0,0,0,0,10,10.2,2.6,8.0,2.1,1,0.04,0.04,0.08,0.37,45,1774,175673,13105,11331,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Crystal Palace,2023-10-07
8,436,88,12,2,True,2023-10-21T14:00:00Z,2,2,9,87,0,0,0,1,0,0,0,0,0,0,0,6,11.4,14.9,6.0,3.2,1,0.04,0.04,0.08,1.12,45,-23078,151743,2210,25288,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Luton,2023-10-21
9,436,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,90,0,0,0,3,0,0,0,0,0,0,0,11,24.0,1.8,0.0,2.6,1,0.00,0.01,0.01,2.95,45,-7333,145443,2598,9931,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Liverpool,2023-10-29
10,436,108,2,1,True,2023-11-05T14:00:00Z,2,0,11,19,0,0,0,0,0,0,0,0,0,0,0,2,4.4,0.1,0.0,0.5,0,0.00,0.00,0.00,0.13,45,-4583,141484,2878,7461,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Aston Villa,2023-11-05
11,436,119,19,1,False,2023-11-12T14:00:00Z,3,2,12,14,0,0,0,1,0,0,0,0,0,0,0,4,9.6,0.6,5.0,1.5,0,0.05,0.00,0.05,0.40,45,-2489,139292,3017,5506,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,West Ham,2023-11-12
12,436,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1585,138401,4003,5588,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Brighton,2023-11-25
13,436,139,9,2,True,2023-12-02T17:30:00Z,0,1,14,90,0,0,0,1,0,0,0,0,0,0,0,19,27.0,7.6,6.0,4.1,1,0.02,0.07,0.09,0.70,45,-2805,136092,3597,6402,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Everton,2023-12-02
14,436,145,10,0,False,2023-12-06T19:30:00Z,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2960,133266,1781,4741,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Fulham,2023-12-06
15,436,160,20,0,False,2023-12-09T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10054,123129,642,10696,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Wolves,2023-12-09
16,436,169,18,0,True,2023-12-15T20:00:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-16327,106035,71,16398,Aurier,Nott'm Forest,2,Defender,Nott'm Forest,Spurs,2023-12-15
0,437,2,1,7,False,2023-08-12T12:00:00Z,2,1,1,19,1,0,0,0,0,0,0,0,0,0,2,26,33.2,0.1,35.0,6.8,0,0.57,0.00,0.57,0.46,65,0,33175,0,0,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Arsenal,2023-08-12
1,437,17,17,7,True,2023-08-18T18:45:00Z,2,1,2,83,1,0,0,1,0,0,0,0,0,0,1,29,38.6,21.8,21.0,8.1,1,0.31,0.02,0.33,0.51,65,49631,114885,57163,7532,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Sheffield Utd,2023-08-18
2,437,28,14,6,False,2023-08-26T14:00:00Z,3,2,3,80,1,0,0,3,0,0,0,0,0,0,0,29,32.8,2.6,29.0,6.4,1,0.67,0.02,0.69,2.79,65,51273,185747,85737,34464,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Man Utd,2023-08-26
3,437,35,7,5,False,2023-09-02T14:00:00Z,0,1,4,64,0,1,1,0,0,0,0,0,0,0,0,15,17.8,23.8,15.0,5.7,1,0.28,0.25,0.53,1.54,65,121565,340888,153617,32052,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Chelsea,2023-09-02
4,437,47,6,5,True,2023-09-18T18:45:00Z,1,1,5,87,0,1,0,1,0,0,0,0,0,0,0,16,18.6,21.5,9.0,4.9,1,0.08,0.04,0.12,0.28,66,240647,615394,283798,43151,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Burnley,2023-09-18
5,437,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,74,0,0,0,2,0,0,0,1,0,0,0,-1,2.0,10.6,10.0,2.3,1,0.49,0.03,0.52,0.78,66,-52556,552857,44131,96687,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Man City,2023-09-23
6,437,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,80,0,0,0,1,0,0,0,0,0,0,0,8,9.2,22.1,2.0,3.3,1,0.00,0.02,0.02,0.87,66,55443,617874,122282,66839,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Brentford,2023-10-01
7,437,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,66,-46355,572012,48743,95098,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Crystal Palace,2023-10-07
8,437,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-241933,327013,2215,244148,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Luton,2023-10-21
9,437,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,21,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.51,65,-88048,244009,314,88362,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Liverpool,2023-10-29
10,437,108,2,2,True,2023-11-05T14:00:00Z,2,0,11,81,0,0,1,0,0,0,0,0,0,0,0,3,0.8,3.1,6.0,1.0,1,0.00,0.01,0.01,1.15,64,-28968,216933,3448,32416,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Aston Villa,2023-11-05
11,437,119,19,6,False,2023-11-12T14:00:00Z,3,2,12,75,1,0,0,2,0,0,0,0,0,0,0,22,38.2,5.9,38.0,8.2,1,1.32,0.01,1.33,1.14,64,-3560,215037,8818,12378,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,West Ham,2023-11-12
12,437,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-15633,199666,19584,35217,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Brighton,2023-11-25
13,437,139,9,0,True,2023-12-02T17:30:00Z,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-28418,171721,229,28647,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Everton,2023-12-02
14,437,145,10,0,False,2023-12-06T19:30:00Z,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-10634,161628,111,10745,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Fulham,2023-12-06
15,437,160,20,0,False,2023-12-09T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-7199,154506,74,7273,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Wolves,2023-12-09
16,437,169,18,0,True,2023-12-15T20:00:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-6714,147744,260,6974,Awoniyi,Nott'm Forest,4,Forward,Nott'm Forest,Spurs,2023-12-15
0,439,2,1,1,False,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,14,17.6,10.8,33.0,6.1,1,0.21,0.03,0.24,0.83,45,0,8579,0,0,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Arsenal,2023-08-12
1,439,17,17,1,True,2023-08-18T18:45:00Z,2,1,2,68,0,0,0,1,0,0,0,1,0,0,0,4,13.4,0.2,39.0,5.3,1,0.38,0.00,0.38,0.24,45,4510,17389,6253,1743,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Sheffield Utd,2023-08-18
2,439,28,14,7,False,2023-08-26T14:00:00Z,3,2,3,90,1,0,0,3,0,0,0,0,0,0,0,25,66.4,0.6,36.0,10.3,1,0.25,0.01,0.26,2.91,45,-3959,13499,552,4511,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Man Utd,2023-08-26
3,439,35,7,9,False,2023-09-02T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,3,25,43.6,0.2,0.0,4.4,1,0.00,0.00,0.00,2.13,45,1504,17105,3008,1504,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Chelsea,2023-09-02
4,439,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,40606,71490,46352,5746,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Burnley,2023-09-18
5,439,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,90,0,0,0,2,0,0,0,0,0,0,0,19,28.4,13.3,7.0,4.9,1,0.04,0.28,0.32,1.33,45,-11696,56569,4448,16144,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Man City,2023-09-23
6,439,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,10,31.4,0.8,6.0,3.8,1,0.03,0.00,0.03,1.70,45,-1147,56683,4780,5927,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Brentford,2023-10-01
7,439,74,8,6,False,2023-10-07T16:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,26,22.0,0.3,9.0,3.1,1,0.15,0.05,0.20,0.81,45,-575,56850,3987,4562,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Crystal Palace,2023-10-07
8,439,88,12,6,True,2023-10-21T14:00:00Z,2,2,9,77,0,0,1,0,0,0,0,0,0,0,0,22,12.2,0.3,7.0,2.0,1,0.05,0.02,0.07,0.61,45,22707,83597,26044,3337,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Luton,2023-10-21
9,439,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,68,0,0,0,2,0,0,0,0,0,0,0,16,27.0,10.6,2.0,4.0,1,0.00,0.02,0.02,2.44,45,-2213,79120,8608,10821,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Liverpool,2023-10-29
10,439,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2394,77273,3970,6364,Boly,Nott'm Forest,2,Defender,Nott'm Forest,Aston Villa,2023-11-05
11,439,119,19,1,False,2023-11-12T14:00:00Z,3,2,12,14,0,0,0,1,0,0,0,0,0,0,0,4,7.8,0.4,2.0,1.0,0,0.00,0.00,0.00,0.40,45,-2200,75396,2740,4940,Boly,Nott'm Forest,2,Defender,Nott'm Forest,West Ham,2023-11-12
