,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position
11,429,128,15,1,True,2022-10-23T15:30:00Z,1.0,2.0,13,9,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.5,0.0,0.2,0,0.00000,0.00273,0.00273,0.00000,46,746,84819,9839,9093,Doherty,,2,Defender
12,429,132,3,0,False,2022-10-29T14:00:00Z,2.0,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,46,-6656,78528,3494,10150,Doherty,,2,Defender
13,429,148,12,1,True,2022-11-06T16:30:00Z,1.0,2.0,15,22,0,0,0,0,0,0,0,0,0,0,0,2,1.0,2.2,4.0,0.7,0,0.00000,0.01098,0.01098,0.16350,46,-10273,68334,563,10836,Doherty,,2,Defender
14,429,158,11,1,True,2022-11-12T15:00:00Z,4.0,3.0,16,33,0,0,0,1,0,0,0,0,0,0,0,5,11.6,2.8,6.0,2.0,0,0.00000,0.00466,0.00466,0.36370,46,-6738,62040,1556,8294,Doherty,,2,Defender
15,429,163,4,1,False,2022-12-26T12:30:00Z,2.0,2.0,17,90,0,0,0,2,0,0,0,0,0,0,0,10,11.6,28.8,15.0,5.5,1,0.18170,0.14608,0.32778,2.15260,46,-5681,57124,28308,33989,Doherty,,2,Defender
16,429,178,2,1,True,2023-01-01T14:00:00Z,0.0,2.0,18,79,0,0,0,2,0,0,0,0,0,0,0,15,10.6,8.4,22.0,4.1,1,0.07700,0.02228,0.09928,0.76980,46,686,58034,3447,2761,Doherty,,2,Defender
17,429,185,7,14,False,2023-01-04T20:00:00Z,0.0,4.0,19,77,1,0,1,0,0,0,0,0,0,0,2,38,53.2,31.3,61.0,14.6,1,0.26270,0.05301,0.31571,0.62000,46,-1743,56367,1768,3511,Doherty,,2,Defender
0,430,8,17,8,True,2022-08-06T14:00:00Z,4.0,1.0,1,90,1,0,0,1,0,0,0,0,0,0,0,27,43.6,0.4,17.0,6.1,1,0.05830,0.00287,0.06117,0.47770,50,0,289437,0,0,Dier,,2,Defender
1,430,15,6,1,False,2022-08-14T15:30:00Z,2.0,2.0,2,90,0,0,0,2,0,0,0,0,0,0,0,14,22.4,0.0,20.0,4.2,1,0.00290,0.00360,0.00650,1.58340,50,27481,387017,50593,23112,Dier,,2,Defender
2,430,29,20,6,True,2022-08-20T11:30:00Z,1.0,0.0,3,90,0,0,1,0,0,0,0,0,0,0,0,25,21.8,0.7,0.0,2.3,1,0.00000,0.00841,0.00841,0.71400,50,23848,434979,67594,43746,Dier,,2,Defender
3,430,38,16,6,False,2022-08-28T15:30:00Z,0.0,2.0,4,90,0,0,1,0,0,0,0,0,0,0,0,23,12.0,0.3,0.0,1.2,1,0.00000,0.00154,0.00154,0.94760,50,25869,484251,60069,34200,Dier,,2,Defender
4,430,47,19,3,False,2022-08-31T18:45:00Z,1.0,1.0,5,90,0,0,0,1,0,0,0,0,0,0,1,17,22.0,0.7,0.0,2.3,1,0.00000,0.00452,0.00452,1.24030,50,6593,500096,35644,29051,Dier,,2,Defender
5,430,59,9,2,True,2022-09-03T14:00:00Z,2.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,12,8.4,1.0,12.0,2.1,1,0.18780,0.01258,0.20038,0.72660,50,53012,575633,87953,34941,Dier,,2,Defender
6,430,79,10,7,True,2022-09-17T16:30:00Z,6.0,2.0,8,90,1,0,0,2,0,0,0,0,0,0,0,24,47.6,0.2,50.0,9.8,1,0.18010,0.00697,0.18707,1.77380,50,68332,691608,88753,20421,Dier,,2,Defender
7,430,81,1,0,False,2022-10-01T11:30:00Z,3.0,1.0,9,90,0,0,0,3,0,0,0,1,0,0,0,14,18.2,20.4,2.0,4.1,1,0.00000,0.00553,0.00553,2.37640,51,66674,722804,113432,46758,Dier,,2,Defender
8,430,93,5,6,False,2022-10-08T16:30:00Z,0.0,1.0,10,90,0,0,1,0,0,0,0,0,0,0,0,26,12.6,0.3,0.0,1.3,1,0.00000,0.00306,0.00306,0.71700,51,25811,754438,77150,51339,Dier,,2,Defender
9,430,109,8,6,True,2022-10-15T16:30:00Z,2.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,24,13.2,1.3,36.0,5.1,1,0.09810,0.03293,0.13103,0.42690,52,334996,1110715,354046,19050,Dier,,2,Defender
10,430,119,14,1,False,2022-10-19T19:15:00Z,2.0,0.0,12,81,0,0,0,2,0,0,0,0,0,0,0,14,27.0,0.3,0.0,2.7,1,0.00000,0.00149,0.00149,1.61070,53,124948,1248264,158422,33474,Dier,,2,Defender
11,430,128,15,1,True,2022-10-23T15:30:00Z,1.0,2.0,13,90,0,0,0,2,0,0,0,0,0,0,0,14,27.4,0.6,18.0,4.6,1,0.05130,0.00987,0.06117,1.20500,53,-16182,1204042,46042,62224,Dier,,2,Defender
12,430,132,3,1,False,2022-10-29T14:00:00Z,2.0,3.0,14,33,0,0,0,0,0,0,0,0,0,0,0,11,15.0,12.6,0.0,2.8,0,0.04640,0.08636,0.13276,0.02960,53,8778,1218898,60242,51464,Dier,,2,Defender
13,430,148,12,1,True,2022-11-06T16:30:00Z,1.0,2.0,15,90,0,0,0,2,0,0,0,0,0,0,0,23,29.0,21.3,19.0,6.9,1,0.10930,0.13339,0.24269,1.18430,53,-111051,1105686,15110,126161,Dier,,2,Defender
14,430,158,11,1,True,2022-11-12T15:00:00Z,4.0,3.0,16,90,0,0,0,3,0,0,0,0,0,0,0,13,10.4,1.8,0.0,1.2,1,0.00000,0.00707,0.00707,1.09880,52,-52869,1058322,28622,81491,Dier,,2,Defender
15,430,163,4,1,False,2022-12-26T12:30:00Z,2.0,2.0,17,90,0,0,0,2,0,0,0,0,0,0,0,16,16.6,15.3,18.0,5.0,1,0.04910,0.02145,0.07055,2.15260,52,-241140,821822,75117,316257,Dier,,2,Defender
16,430,178,2,0,True,2023-01-01T14:00:00Z,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,52,-33155,791022,10353,43508,Dier,,2,Defender
17,430,185,7,6,False,2023-01-04T20:00:00Z,0.0,4.0,19,90,0,0,1,0,0,0,0,0,0,0,0,27,30.0,0.0,0.0,3.0,1,0.00000,0.00496,0.00496,0.79280,52,-39679,751643,9492,49171,Dier,,2,Defender
0,431,8,17,1,True,2022-08-06T14:00:00Z,4.0,1.0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00000,0.00001,0.00001,0.10330,60,0,28944,0,0,Lucas Moura,,3,Midfielder
1,431,15,6,1,False,2022-08-14T15:30:00Z,2.0,2.0,2,8,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.1,0.0,0.2,0,0.00000,0.00061,0.00061,0.10670,60,-4992,31502,2100,7092,Lucas Moura,,3,Midfielder
2,431,29,20,0,True,2022-08-20T11:30:00Z,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,59,-2992,32079,3541,6533,Lucas Moura,,3,Midfielder
3,431,38,16,0,False,2022-08-28T15:30:00Z,0.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,59,-7000,26826,1246,8246,Lucas Moura,,3,Midfielder
4,431,47,19,0,False,2022-08-31T18:45:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-5964,21100,130,6094,Lucas Moura,,3,Midfielder
5,431,59,9,0,True,2022-09-03T14:00:00Z,2.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-3803,17513,110,3913,Lucas Moura,,3,Midfielder
6,431,79,10,0,True,2022-09-17T16:30:00Z,6.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-362,15557,64,426,Lucas Moura,,3,Midfielder
7,431,81,1,0,False,2022-10-01T11:30:00Z,3.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-538,15109,118,656,Lucas Moura,,3,Midfielder
8,431,93,5,0,False,2022-10-08T16:30:00Z,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-515,14644,109,624,Lucas Moura,,3,Midfielder
9,431,109,8,1,True,2022-10-15T16:30:00Z,2.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-48,14840,340,388,Lucas Moura,,3,Midfielder
10,431,119,14,1,False,2022-10-19T19:15:00Z,2.0,0.0,12,8,0,0,0,0,0,0,0,0,0,0,0,2,2.2,1.6,0.0,0.4,0,0.00000,0.01869,0.01869,0.00000,58,416,15766,683,267,Lucas Moura,,3,Midfielder
11,431,128,15,1,True,2022-10-23T15:30:00Z,1.0,2.0,13,24,0,0,0,0,0,0,0,0,0,0,0,3,6.0,1.0,2.0,0.9,0,0.00000,0.01795,0.01795,0.03550,58,250,16195,628,378,Lucas Moura,,3,Midfielder
12,431,132,3,1,False,2022-10-29T14:00:00Z,2.0,3.0,14,45,0,0,0,1,0,0,0,0,0,0,0,4,9.2,17.0,20.0,4.6,0,0.08760,0.06840,0.15600,0.22620,58,585,17234,1191,606,Lucas Moura,,3,Midfielder
13,431,148,12,1,True,2022-11-06T16:30:00Z,1.0,2.0,15,2,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,4.0,0.6,0,0.00000,0.00000,0.00000,0.00000,58,-220,17361,785,1005,Lucas Moura,,3,Midfielder
14,431,158,11,1,True,2022-11-12T15:00:00Z,4.0,3.0,16,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-317,17294,470,787,Lucas Moura,,3,Midfielder
15,431,163,4,0,False,2022-12-26T12:30:00Z,2.0,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-483,17333,516,999,Lucas Moura,,3,Midfielder
16,431,178,2,0,True,2023-01-01T14:00:00Z,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-376,16980,22,398,Lucas Moura,,3,Midfielder
17,431,185,7,0,False,2023-01-04T20:00:00Z,0.0,4.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-186,16813,13,199,Lucas Moura,,3,Midfielder
0,432,8,17,2,True,2022-08-06T14:00:00Z,4.0,1.0,1,85,0,0,0,1,0,0,0,0,0,0,0,14,22.4,16.8,9.0,4.8,1,0.03790,0.02643,0.06433,0.37440,50,0,62596,0,0,Davies,,2,Defender
1,432,15,6,4,False,2022-08-14T15:30:00Z,2.0,2.0,2,90,0,1,0,2,0,0,0,0,0,0,0,20,40.2,10.9,33.0,8.4,1,0.08450,0.01137,0.09587,1.58340,50,-4014,68940,2581,6595,Davies,,2,Defender
2,432,29,20,6,True,2022-08-20T11:30:00Z,1.0,0.0,3,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,3.0,0.0,1.6,1,0.00000,0.01677,0.01677,0.71400,50,6164,83650,13451,7287,Davies,,2,Defender
3,432,38,16,6,False,2022-08-28T15:30:00Z,0.0,2.0,4,90,0,0,1,0,0,0,0,0,0,0,0,27,15.2,0.6,1.0,1.7,1,0.05290,0.00534,0.05824,0.94760,50,3654,93806,11111,7457,Davies,,2,Defender
4,432,47,19,1,False,2022-08-31T18:45:00Z,1.0,1.0,5,90,0,0,0,1,0,0,0,1,0,0,0,12,10.6,25.6,4.0,4.0,1,0.00000,0.05196,0.05196,1.24030,50,2204,100228,8264,6060,Davies,,2,Defender
5,432,59,9,0,True,2022-09-03T14:00:00Z,2.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,50,1253,105882,9528,8275,Davies,,2,Defender
6,432,79,10,0,True,2022-09-17T16:30:00Z,6.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,50,1345,103022,4137,2792,Davies,,2,Defender
7,432,81,1,0,False,2022-10-01T11:30:00Z,3.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,50,-19280,82020,551,19831,Davies,,2,Defender
8,432,93,5,6,False,2022-10-08T16:30:00Z,0.0,1.0,10,90,0,0,1,0,0,0,0,0,0,0,0,26,11.4,2.1,0.0,1.4,1,0.00000,0.01120,0.01120,0.71700,49,-6028,77154,1677,7705,Davies,,2,Defender
9,432,109,8,6,True,2022-10-15T16:30:00Z,2.0,0.0,11,90,0,0,1,0,0,0,0,0,0,0,0,23,10.4,35.4,0.0,4.6,1,0.00000,0.07103,0.07103,0.42690,49,7927,87166,10071,2144,Davies,,2,Defender
10,432,119,14,1,False,2022-10-19T19:15:00Z,2.0,0.0,12,90,0,0,0,2,0,0,0,0,0,0,0,18,27.4,26.4,4.0,5.8,1,0.00000,0.17003,0.17003,1.61070,49,6114,96124,8559,2445,Davies,,2,Defender
11,432,128,15,1,True,2022-10-23T15:30:00Z,1.0,2.0,13,9,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0,0.1,0,0.00000,0.00076,0.00076,0.00000,49,137,94311,3657,3520,Davies,,2,Defender
12,432,132,3,7,False,2022-10-29T14:00:00Z,2.0,3.0,14,90,1,0,0,2,0,0,0,0,0,0,0,19,36.4,4.3,37.0,7.8,1,0.29170,0.02020,0.31190,0.53610,49,-74,95239,4650,4724,Davies,,2,Defender
13,432,148,12,1,True,2022-11-06T16:30:00Z,1.0,2.0,15,90,0,0,0,2,0,0,0,0,0,0,0,13,12.4,5.9,0.0,1.8,1,0.00000,0.02384,0.02384,1.18430,49,5852,102878,10183,4331,Davies,,2,Defender
14,432,158,11,7,True,2022-11-12T15:00:00Z,4.0,3.0,16,90,1,0,0,3,0,0,0,0,0,0,0,31,49.2,22.1,11.0,8.2,1,0.07650,0.22742,0.30392,1.09880,49,7380,111359,12155,4775,Davies,,2,Defender
15,432,163,4,1,False,2022-12-26T12:30:00Z,2.0,2.0,17,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00014,0.00014,0.00000,49,44448,159410,82742,38294,Davies,,2,Defender
16,432,178,2,0,True,2023-01-01T14:00:00Z,0.0,2.0,18,90,0,0,0,2,0,0,0,1,0,0,0,5,10.8,3.7,0.0,1.5,1,0.00000,0.02214,0.02214,1.00220,49,-6755,152978,4783,11538,Davies,,2,Defender
17,432,185,7,1,False,2023-01-04T20:00:00Z,0.0,4.0,19,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.00000,0.00002,0.00002,0.00000,49,-7527,145827,4014,11541,Davies,,2,Defender
0,433,8,17,2,True,2022-08-06T14:00:00Z,4.0,1.0,1,90,0,0,0,1,0,0,0,0,0,0,0,16,19.8,26.9,0.0,4.7,1,0.00000,0.14463,0.14463,0.47770,55,0,74064,0,0,Højbjerg,,3,Midfielder
1,433,15,6,10,False,2022-08-14T15:30:00Z,2.0,2.0,2,90,1,0,0,2,0,0,0,0,0,0,3,40,68.2,14.8,7.0,9.0,1,0.04460,0.17807,0.22267,1.58340,55,-6963,76704,4722,11685,Højbjerg,,3,Midfielder
2,433,29,20,2,True,2022-08-20T11:30:00Z,1.0,0.0,3,90,0,0,1,0,0,0,0,1,0,0,0,12,24.8,4.4,7.0,3.6,1,0.05240,0.02942,0.08182,0.71400,55,61305,165963,77052,15747,Højbjerg,,3,Midfielder
3,433,38,16,3,False,2022-08-28T15:30:00Z,0.0,2.0,4,90,0,0,1,0,0,0,0,0,0,0,0,18,24.8,39.5,4.0,6.8,1,0.09080,0.21287,0.30367,0.94760,55,-6686,165117,25665,32351,Højbjerg,,3,Midfielder
4,433,47,19,2,False,2022-08-31T18:45:00Z,1.0,1.0,5,90,0,0,0,1,0,0,0,0,0,0,0,14,14.8,15.3,7.0,3.7,1,0.03110,0.03540,0.06650,1.24030,55,-9430,161196,13777,23207,Højbjerg,,3,Midfielder
5,433,59,9,9,True,2022-09-03T14:00:00Z,2.0,1.0,6,90,1,0,0,1,0,0,0,0,0,0,2,29,41.4,3.7,21.0,6.6,1,0.18000,0.18073,0.36073,0.72660,55,-10463,155806,16368,26831,Højbjerg,,3,Midfielder
6,433,79,10,5,True,2022-09-17T16:30:00Z,6.0,2.0,8,90,0,1,0,2,0,0,0,0,0,0,0,30,32.8,23.5,3.0,5.9,1,0.01870,0.05860,0.07730,1.77380,55,82219,319525,93276,11057,Højbjerg,,3,Midfielder
7,433,81,1,2,False,2022-10-01T11:30:00Z,3.0,1.0,9,74,0,0,0,3,0,0,0,0,0,0,0,11,11.0,1.3,9.0,2.1,1,0.11890,0.00337,0.12227,2.24700,55,32795,320788,61191,28396,Højbjerg,,3,Midfielder
8,433,93,5,3,False,2022-10-08T16:30:00Z,0.0,1.0,10,90,0,0,1,0,0,0,0,0,0,0,0,15,20.8,18.6,2.0,4.1,1,0.00000,0.04355,0.04355,0.71700,55,-12356,310805,29904,42260,Højbjerg,,3,Midfielder
9,433,109,8,9,True,2022-10-15T16:30:00Z,2.0,0.0,11,90,1,0,1,0,0,0,0,0,0,0,1,26,33.0,5.6,18.0,5.7,1,0.12400,0.02875,0.15275,0.42690,55,-10918,301938,15522,26440,Højbjerg,,3,Midfielder
10,433,119,14,2,False,2022-10-19T19:15:00Z,2.0,0.0,12,90,0,0,0,2,0,0,0,0,0,0,0,13,7.8,4.3,0.0,1.2,1,0.00000,0.02617,0.02617,1.61070,55,45828,358349,56127,10299,Højbjerg,,3,Midfielder
11,433,128,15,0,True,2022-10-23T15:30:00Z,1.0,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,8857,359209,29358,20501,Højbjerg,,3,Midfielder
12,433,132,3,5,False,2022-10-29T14:00:00Z,2.0,3.0,14,90,0,1,0,2,0,0,0,0,0,0,0,21,25.8,35.9,17.0,7.9,1,0.21720,0.23262,0.44982,0.53610,55,-59926,299372,10891,70817,Højbjerg,,3,Midfielder
13,433,148,12,2,True,2022-11-06T16:30:00Z,1.0,2.0,15,90,0,0,0,2,0,0,0,0,0,0,0,12,13.2,3.6,19.0,3.6,1,0.07320,0.16065,0.23385,1.18430,55,-11728,289655,13185,24913,Højbjerg,,3,Midfielder
14,433,158,11,2,True,2022-11-12T15:00:00Z,4.0,3.0,16,90,0,0,0,3,0,0,0,0,0,0,0,10,9.2,8.0,4.0,2.1,1,0.00000,0.02965,0.02965,1.09880,55,-12605,278631,11301,23906,Højbjerg,,3,Midfielder
15,433,163,4,10,False,2022-12-26T12:30:00Z,2.0,2.0,17,90,1,0,0,2,0,0,0,0,0,0,3,37,57.4,39.1,35.0,13.2,1,0.28660,0.11556,0.40216,2.15260,55,-37000,243738,27729,64729,Højbjerg,,3,Midfielder
16,433,178,2,2,True,2023-01-01T14:00:00Z,0.0,2.0,18,87,0,0,0,2,0,0,0,0,0,0,0,12,18.8,15.2,2.0,3.6,1,0.00000,0.05150,0.05150,0.81780,55,31297,278253,38150,6853,Højbjerg,,3,Midfielder
17,433,185,7,3,False,2023-01-04T20:00:00Z,0.0,4.0,19,90,0,0,1,0,0,0,0,0,0,0,0,17,18.4,2.7,8.0,2.9,1,0.06810,0.01232,0.08042,0.79280,55,-3333,274746,13138,16471,Højbjerg,,3,Midfielder
0,435,8,17,0,True,2022-08-06T14:00:00Z,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,0,66668,0,0,Sánchez,,2,Defender
1,435,15,6,0,False,2022-08-14T15:30:00Z,2.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,-12238,61215,1159,13397,Sánchez,,2,Defender
2,435,29,20,6,True,2022-08-20T11:30:00Z,1.0,0.0,3,90,0,0,1,0,0,0,0,0,0,0,0,25,25.2,0.9,11.0,3.7,1,0.18210,0.00991,0.19201,0.71400,44,-5217,59754,5870,11087,Sánchez,,2,Defender
3,435,38,16,7,False,2022-08-28T15:30:00Z,0.0,2.0,4,90,0,0,1,0,0,0,0,0,0,0,1,28,24.4,0.5,0.0,2.5,1,0.00000,0.00183,0.00183,0.94760,44,10359,76796,17237,6878,Sánchez,,2,Defender
4,435,47,19,1,False,2022-08-31T18:45:00Z,1.0,1.0,5,90,0,0,0,1,0,0,0,1,0,0,0,9,20.2,1.2,7.0,2.8,1,0.03550,0.00590,0.04140,1.24030,44,12058,93415,18387,6329,Sánchez,,2,Defender
5,435,59,9,0,True,2022-09-03T14:00:00Z,2.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,5406,102387,14657,9251,Sánchez,,2,Defender
6,435,79,10,0,True,2022-09-17T16:30:00Z,6.0,2.0,8,58,0,0,0,2,0,0,0,0,0,0,0,4,8.6,0.5,19.0,2.8,1,0.08750,0.04831,0.13581,1.57810,44,-1813,92243,2562,4375,Sánchez,,2,Defender
7,435,81,1,1,False,2022-10-01T11:30:00Z,3.0,1.0,9,19,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.0,0.0,0.6,0,0.00000,0.00000,0.00000,0.18140,44,-6667,86608,1475,8142,Sánchez,,2,Defender
8,435,93,5,0,False,2022-10-08T16:30:00Z,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,44,-3971,83556,1732,5703,Sánchez,,2,Defender
9,435,109,8,1,True,2022-10-15T16:30:00Z,2.0,0.0,11,3,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.1,0.0,0.3,0,0.00000,0.00003,0.00003,0.00000,44,-4055,79982,1068,5123,Sánchez,,2,Defender
10,435,119,14,1,False,2022-10-19T19:15:00Z,2.0,0.0,12,8,0,0,0,0,0,0,0,0,0,0,0,2,2.2,1.0,0.0,0.3,0,0.00000,0.00407,0.00407,0.00000,44,-2983,75304,543,3526,Sánchez,,2,Defender
11,435,128,15,1,True,2022-10-23T15:30:00Z,1.0,2.0,13,80,0,0,0,2,0,0,0,0,0,0,0,12,14.2,15.0,4.0,3.3,1,0.00000,0.08436,0.08436,1.20500,44,-3185,74619,414,3599,Sánchez,,2,Defender
12,435,132,3,0,False,2022-10-29T14:00:00Z,2.0,3.0,14,56,0,0,0,2,0,0,0,0,0,0,0,10,7.0,3.6,0.0,1.1,1,0.00000,0.02124,0.02124,0.50650,44,-2150,72870,853,3003,Sánchez,,2,Defender
13,435,148,12,0,True,2022-11-06T16:30:00Z,1.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,43,-3081,69990,482,3563,Sánchez,,2,Defender
14,435,158,11,1,True,2022-11-12T15:00:00Z,4.0,3.0,16,33,0,0,0,1,0,0,0,0,0,0,0,2,11.8,0.8,0.0,1.3,0,0.00000,0.00707,0.00707,0.36370,43,-1598,68787,913,2511,Sánchez,,2,Defender
15,435,163,4,1,False,2022-12-26T12:30:00Z,2.0,2.0,17,23,0,0,0,0,0,0,0,0,0,0,0,5,6.8,1.2,7.0,1.5,0,0.01820,0.00930,0.02750,0.19940,43,-3000,66359,3370,6370,Sánchez,,2,Defender
16,435,178,2,0,True,2023-01-01T14:00:00Z,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,43,-552,66049,685,1237,Sánchez,,2,Defender
17,435,185,7,0,False,2023-01-04T20:00:00Z,0.0,4.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,43,-831,65328,292,1123,Sánchez,,2,Defender
0,436,8,17,7,True,2022-08-06T14:00:00Z,4.0,1.0,1,65,1,0,0,1,0,0,0,1,0,0,0,19,38.4,3.0,53.0,9.4,1,0.41330,0.01095,0.42425,0.23850,45,0,40034,0,0,R.Sessegnon,,2,Defender
1,436,15,6,1,False,2022-08-14T15:30:00Z,2.0,2.0,2,56,0,0,0,1,0,0,0,0,0,0,0,-3,3.2,0.5,17.0,2.1,1,0.12300,0.00206,0.12506,0.50150,45,80745,167626,95968,15223,R.Sessegnon,,2,Defender
2,436,29,20,1,True,2022-08-20T11:30:00Z,1.0,0.0,3,14,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.1,2.0,0.2,0,0.00000,0.00022,0.00022,0.03360,45,42700,219677,77634,34934,R.Sessegnon,,2,Defender
3,436,38,16,1,False,2022-08-28T15:30:00Z,0.0,2.0,4,16,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.6,2.0,0.6,0,0.00000,0.00129,0.00129,0.33670,45,-46700,173321,8651,55351,R.Sessegnon,,2,Defender
4,436,47,19,0,False,2022-08-31T18:45:00Z,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,-32836,142720,3510,36346,R.Sessegnon,,2,Defender
5,436,59,9,5,True,2022-09-03T14:00:00Z,2.0,1.0,6,90,0,1,0,1,0,0,0,0,0,0,0,13,12.8,12.7,85.0,11.1,1,0.47340,0.01660,0.49000,0.72660,45,-22579,122235,4645,27224,R.Sessegnon,,2,Defender
6,436,79,10,1,True,2022-09-17T16:30:00Z,6.0,2.0,8,90,0,0,0,2,0,0,0,0,0,0,0,7,2.6,2.4,8.0,1.3,1,0.00000,0.04140,0.04140,1.77380,45,1833,127134,9157,7324,R.Sessegnon,,2,Defender
7,436,81,1,1,False,2022-10-01T11:30:00Z,3.0,1.0,9,19,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.2,0.0,0.4,0,0.00000,0.00078,0.00078,0.18140,45,-6915,118110,4177,11092,R.Sessegnon,,2,Defender
8,436,93,5,6,False,2022-10-08T16:30:00Z,0.0,1.0,10,90,0,0,1,0,0,0,0,0,0,0,0,25,8.8,15.8,2.0,2.7,1,0.00000,0.03809,0.03809,0.71700,45,-4604,114183,4853,9457,R.Sessegnon,,2,Defender
9,436,109,8,0,True,2022-10-15T16:30:00Z,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,15698,131650,19514,3816,R.Sessegnon,,2,Defender
